Gene.stable.ID,HGNC.symbol
ENSMNEG00000033659,SLCO5A1
ENSMNEG00000033660,ATIC
ENSMNEG00000033661,HHIPL1
ENSMNEG00000033662,YIPF4
ENSMNEG00000033663,CD1E
ENSMNEG00000033664,ZNF92
ENSMNEG00000033665,
ENSMNEG00000033666,GDA
ENSMNEG00000033667,SLC25A23
ENSMNEG00000033668,ANO3
ENSMNEG00000033669,KIAA1191
ENSMNEG00000033670,PPM1N
ENSMNEG00000033671,
ENSMNEG00000033672,MTMR11
ENSMNEG00000033673,PHACTR4
ENSMNEG00000033674,WDR48
ENSMNEG00000033675,VSTM2A
ENSMNEG00000033676,ANKRD33B
ENSMNEG00000033677,LYST
ENSMNEG00000033678,MEDAG
ENSMNEG00000033679,PPP1R12A
ENSMNEG00000033680,SLC35E2B
ENSMNEG00000033681,RAMP3
ENSMNEG00000033682,WDR4
ENSMNEG00000033683,SLFN13
ENSMNEG00000033684,
ENSMNEG00000033685,MOB1A
ENSMNEG00000033686,APOBR
ENSMNEG00000033687,LLCFC1
ENSMNEG00000033688,FAM229B
ENSMNEG00000033689,
ENSMNEG00000033689,
ENSMNEG00000033690,ACVR2B
ENSMNEG00000033691,MYH14
ENSMNEG00000033692,
ENSMNEG00000033693,GINS4
ENSMNEG00000033694,SLC15A3
ENSMNEG00000033695,
ENSMNEG00000033696,
ENSMNEG00000033697,
ENSMNEG00000033697,
ENSMNEG00000033697,
ENSMNEG00000033698,WDR13
ENSMNEG00000033699,TINCR
ENSMNEG00000033700,
ENSMNEG00000033701,ZNF414
ENSMNEG00000033702,DPM2
ENSMNEG00000033703,TINF2
ENSMNEG00000033704,ST3GAL1
ENSMNEG00000033705,RRP7A
ENSMNEG00000033706,AHCTF1
ENSMNEG00000033707,DCT
ENSMNEG00000033708,NDUFA2
ENSMNEG00000033709,COLGALT2
ENSMNEG00000033710,
ENSMNEG00000033710,
ENSMNEG00000033711,IL12B
ENSMNEG00000033712,
ENSMNEG00000033712,
ENSMNEG00000033713,EOMES
ENSMNEG00000033714,CCDC93
ENSMNEG00000033715,VGLL3
ENSMNEG00000033716,VPS8
ENSMNEG00000033717,RPS19BP1
ENSMNEG00000033718,
ENSMNEG00000033719,CDCA7
ENSMNEG00000033720,ZNF438
ENSMNEG00000033721,
ENSMNEG00000033722,CCDC152
ENSMNEG00000033723,PNMA3
ENSMNEG00000033724,TGFBRAP1
ENSMNEG00000033725,RAB8B
ENSMNEG00000033726,MAD2L2
ENSMNEG00000033727,CFL1
ENSMNEG00000033728,
ENSMNEG00000033729,CWC25
ENSMNEG00000033730,BVES
ENSMNEG00000033731,
ENSMNEG00000033732,
ENSMNEG00000033732,
ENSMNEG00000033733,
ENSMNEG00000033734,TMCO4
ENSMNEG00000033735,TMPRSS5
ENSMNEG00000033736,IGF2R
ENSMNEG00000033737,PRPF4
ENSMNEG00000033738,RNLS
ENSMNEG00000033739,ZNF670
ENSMNEG00000033740,
ENSMNEG00000033740,
ENSMNEG00000033741,MAPK15
ENSMNEG00000033742,C12orf57
ENSMNEG00000033743,
ENSMNEG00000033744,HSP90B1
ENSMNEG00000033745,
ENSMNEG00000033746,C2orf49
ENSMNEG00000033747,
ENSMNEG00000033748,
ENSMNEG00000033748,
ENSMNEG00000033749,MED27
ENSMNEG00000033750,ANKH
ENSMNEG00000033751,YTHDC1
ENSMNEG00000033752,LTA4H
ENSMNEG00000033753,DPYSL5
ENSMNEG00000033754,ZNF467
ENSMNEG00000033755,DNASE2B
ENSMNEG00000033756,AGPAT3
ENSMNEG00000033757,AZU1
ENSMNEG00000033758,TMEM71
ENSMNEG00000033759,SLC16A2
ENSMNEG00000033760,DLL3
ENSMNEG00000033761,LRRC18
ENSMNEG00000033762,STARD8
ENSMNEG00000033763,PAGE1
ENSMNEG00000033764,
ENSMNEG00000033765,ADIRF
ENSMNEG00000033766,TK2
ENSMNEG00000033767,NR2C1
ENSMNEG00000033768,SLC15A1
ENSMNEG00000033769,RFTN2
ENSMNEG00000033770,MINDY4B
ENSMNEG00000033771,
ENSMNEG00000033772,LEPROT
ENSMNEG00000033773,
ENSMNEG00000033774,INPP4B
ENSMNEG00000033775,
ENSMNEG00000033776,ARHGEF33
ENSMNEG00000033777,
ENSMNEG00000033778,
ENSMNEG00000033778,
ENSMNEG00000033779,ZAN
ENSMNEG00000033780,HCFC1
ENSMNEG00000033781,PPM1L
ENSMNEG00000033782,LDHC
ENSMNEG00000033783,TRIM17
ENSMNEG00000033784,NCAM2
ENSMNEG00000033785,SNX9
ENSMNEG00000033786,DHX8
ENSMNEG00000033787,SURF6
ENSMNEG00000033788,PPP1R21
ENSMNEG00000033789,
ENSMNEG00000033790,DUSP5
ENSMNEG00000033791,
ENSMNEG00000033792,ANKRD62
ENSMNEG00000033793,
ENSMNEG00000033794,
ENSMNEG00000033795,ABHD14A-ACY1
ENSMNEG00000033796,NLRP1
ENSMNEG00000033797,
ENSMNEG00000033798,ATP8A1
ENSMNEG00000033799,PLEK2
ENSMNEG00000033800,PDP1
ENSMNEG00000033801,FAM216A
ENSMNEG00000033802,
ENSMNEG00000033803,TRIB2
ENSMNEG00000033804,ZBTB7A
ENSMNEG00000033805,
ENSMNEG00000033806,SGSM1
ENSMNEG00000033807,MYLK4
ENSMNEG00000033808,CD109
ENSMNEG00000033809,CYP27A1
ENSMNEG00000033810,
ENSMNEG00000033811,
ENSMNEG00000033811,
ENSMNEG00000033812,RPL7L1
ENSMNEG00000033813,CSF3R
ENSMNEG00000033814,
ENSMNEG00000033815,
ENSMNEG00000033815,
ENSMNEG00000033815,
ENSMNEG00000033816,TIMM10
ENSMNEG00000033817,STAG2
ENSMNEG00000033818,MON2
ENSMNEG00000033819,CENPL
ENSMNEG00000033820,TMF1
ENSMNEG00000033821,STAU1
ENSMNEG00000033822,RAMP2
ENSMNEG00000033823,RASSF6
ENSMNEG00000033824,DNAH10
ENSMNEG00000033825,IGF2BP1
ENSMNEG00000033826,
ENSMNEG00000033827,ZC3H18
ENSMNEG00000033828,RRAGD
ENSMNEG00000033829,TASP1
ENSMNEG00000033830,NELL2
ENSMNEG00000033831,CHAMP1
ENSMNEG00000033832,MAGI3
ENSMNEG00000033833,
ENSMNEG00000033834,CCDC200
ENSMNEG00000033835,HNF4G
ENSMNEG00000033836,CTSG
ENSMNEG00000033837,
ENSMNEG00000033838,RPP30
ENSMNEG00000033839,POF1B
ENSMNEG00000033840,ZNF608
ENSMNEG00000033841,VPS39
ENSMNEG00000033842,S100A10
ENSMNEG00000033843,SATB1
ENSMNEG00000033844,ARHGEF40
ENSMNEG00000033845,INPP5B
ENSMNEG00000033846,
ENSMNEG00000033847,
ENSMNEG00000033847,
ENSMNEG00000033848,MED12L
ENSMNEG00000033849,FAM83E
ENSMNEG00000033850,ZMYND8
ENSMNEG00000033851,DMRT2
ENSMNEG00000033852,AJUBA
ENSMNEG00000033853,
ENSMNEG00000033854,ERMN
ENSMNEG00000033855,PTPN2
ENSMNEG00000033856,
ENSMNEG00000033857,ALPI
ENSMNEG00000033858,
ENSMNEG00000033859,TNFRSF18
ENSMNEG00000033860,
ENSMNEG00000033860,
ENSMNEG00000033860,
ENSMNEG00000033861,GPX6
ENSMNEG00000033862,STX1A
ENSMNEG00000033863,YARS2
ENSMNEG00000033864,SHANK1
ENSMNEG00000033865,
ENSMNEG00000033866,FREM3
ENSMNEG00000033867,KLHDC8B
ENSMNEG00000033868,ZACN
ENSMNEG00000033869,SAPCD1
ENSMNEG00000033870,KRT16
ENSMNEG00000033871,
ENSMNEG00000033872,
ENSMNEG00000033873,METTL16
ENSMNEG00000033874,
ENSMNEG00000033875,XPOT
ENSMNEG00000033876,RERE
ENSMNEG00000033877,
ENSMNEG00000033878,
ENSMNEG00000033879,RPGR
ENSMNEG00000033880,GALNT5
ENSMNEG00000033881,SLC10A7
ENSMNEG00000033882,TMOD1
ENSMNEG00000033883,SAXO1
ENSMNEG00000033884,
ENSMNEG00000033885,HELT
ENSMNEG00000033886,REEP3
ENSMNEG00000033887,
ENSMNEG00000033888,SI
ENSMNEG00000033889,GPATCH3
ENSMNEG00000033890,
ENSMNEG00000033891,SLC7A11
ENSMNEG00000033892,
ENSMNEG00000033893,MPP4
ENSMNEG00000033894,PPP1R42
ENSMNEG00000033895,ZDHHC21
ENSMNEG00000033896,TTC4
ENSMNEG00000033897,
ENSMNEG00000033898,LENG8
ENSMNEG00000033899,F5
ENSMNEG00000033900,ACAN
ENSMNEG00000033901,
ENSMNEG00000033902,TRANK1
ENSMNEG00000033903,STAT4
ENSMNEG00000033904,
ENSMNEG00000033905,
ENSMNEG00000033906,GREB1L
ENSMNEG00000033907,IL17D
ENSMNEG00000033908,
ENSMNEG00000033908,
ENSMNEG00000033909,
ENSMNEG00000033910,PTPRB
ENSMNEG00000033911,
ENSMNEG00000033912,LHFPL3
ENSMNEG00000033913,PPP1R3F
ENSMNEG00000033914,PLA1A
ENSMNEG00000033915,S100A9
ENSMNEG00000033916,
ENSMNEG00000033917,RASGRP3
ENSMNEG00000033918,UNC93A
ENSMNEG00000033919,GSTZ1
ENSMNEG00000033920,
ENSMNEG00000033921,
ENSMNEG00000033922,
ENSMNEG00000033922,
ENSMNEG00000033923,HOXD10
ENSMNEG00000033924,CAPN12
ENSMNEG00000033925,GPR137B
ENSMNEG00000033926,PPP2R3A
ENSMNEG00000033927,
ENSMNEG00000033928,USP50
ENSMNEG00000033929,TEX9
ENSMNEG00000033930,MAMDC4
ENSMNEG00000033931,
ENSMNEG00000033931,
ENSMNEG00000033931,
ENSMNEG00000033931,
ENSMNEG00000033931,
ENSMNEG00000033931,
ENSMNEG00000033932,TSPO2
ENSMNEG00000033933,
ENSMNEG00000033934,APOL4
ENSMNEG00000033935,FRMPD1
ENSMNEG00000033936,SMARCB1
ENSMNEG00000033937,
ENSMNEG00000033938,EXOSC4
ENSMNEG00000033939,DNAH8
ENSMNEG00000033940,TRIML2
ENSMNEG00000033941,WDR17
ENSMNEG00000033942,IQCE
ENSMNEG00000033943,ATP8B1
ENSMNEG00000033944,PIK3R6
ENSMNEG00000033945,CHTF18
ENSMNEG00000033946,CDH13
ENSMNEG00000033947,GOLGA7B
ENSMNEG00000033948,ISCU
ENSMNEG00000033949,ACTB
ENSMNEG00000033950,RNPC3
ENSMNEG00000033951,NCAPH
ENSMNEG00000033952,DOCK10
ENSMNEG00000033953,IL4
ENSMNEG00000033954,TGM1
ENSMNEG00000033955,PGD
ENSMNEG00000033956,
ENSMNEG00000033957,UBE2Q2
ENSMNEG00000033958,CHIC1
ENSMNEG00000033959,DDX6
ENSMNEG00000033960,
ENSMNEG00000033961,PISD
ENSMNEG00000033962,GOLT1A
ENSMNEG00000033963,
ENSMNEG00000033964,FGF10
ENSMNEG00000033965,FAM168B
ENSMNEG00000033966,
ENSMNEG00000033967,
ENSMNEG00000033968,CWC15
ENSMNEG00000033969,PI3
ENSMNEG00000033970,PIK3CA
ENSMNEG00000033971,
ENSMNEG00000033972,
ENSMNEG00000033973,
ENSMNEG00000033974,CTNNBIP1
ENSMNEG00000033975,NOA1
ENSMNEG00000033976,CHRNA3
ENSMNEG00000033977,
ENSMNEG00000033978,
ENSMNEG00000033978,
ENSMNEG00000033979,ADGRB3
ENSMNEG00000033980,
ENSMNEG00000033980,
ENSMNEG00000033980,
ENSMNEG00000033980,
ENSMNEG00000033980,
ENSMNEG00000033980,
ENSMNEG00000033980,
ENSMNEG00000033980,
ENSMNEG00000033980,
ENSMNEG00000033980,
ENSMNEG00000033981,ZFAND5
ENSMNEG00000033982,
ENSMNEG00000033983,
ENSMNEG00000033984,CCL16
ENSMNEG00000033985,SNX27
ENSMNEG00000033986,FCHO1
ENSMNEG00000033987,SH3BP2
ENSMNEG00000033988,
ENSMNEG00000033989,CCDC92
ENSMNEG00000033990,RIIAD1
ENSMNEG00000033991,
ENSMNEG00000033992,
ENSMNEG00000033993,
ENSMNEG00000033994,AKR1C8P
ENSMNEG00000033995,PF4V1
ENSMNEG00000033996,GNAI2
ENSMNEG00000033997,LPL
ENSMNEG00000033998,
ENSMNEG00000033999,SDR39U1
ENSMNEG00000034000,
ENSMNEG00000034001,GTF3C4
ENSMNEG00000034002,
ENSMNEG00000034003,RBFA
ENSMNEG00000034004,KCNA2
ENSMNEG00000034005,CCDC125
ENSMNEG00000034006,JPT2
ENSMNEG00000034007,STAT2
ENSMNEG00000034008,MYRFL
ENSMNEG00000034009,PYDC1
ENSMNEG00000034010,CCDC158
ENSMNEG00000034011,HSPA6
ENSMNEG00000034012,ALDH1A3
ENSMNEG00000034013,SOX30
ENSMNEG00000034014,SPSB2
ENSMNEG00000034015,DISC1
ENSMNEG00000034016,HEY1
ENSMNEG00000034017,
ENSMNEG00000034018,
ENSMNEG00000034019,TMEM260
ENSMNEG00000034020,ZAR1
ENSMNEG00000034021,GP2
ENSMNEG00000034022,INCENP
ENSMNEG00000034023,TPM3
ENSMNEG00000034024,RABEP1
ENSMNEG00000034025,
ENSMNEG00000034026,MBD3
ENSMNEG00000034027,
ENSMNEG00000034028,LITAF
ENSMNEG00000034029,NEK6
ENSMNEG00000034030,
ENSMNEG00000034031,PARD3
ENSMNEG00000034032,RBBP8NL
ENSMNEG00000034033,PPP1R13L
ENSMNEG00000034034,EIF2B2
ENSMNEG00000034035,
ENSMNEG00000034036,DEFB127
ENSMNEG00000034037,EPB41L4A
ENSMNEG00000034038,MRPS9
ENSMNEG00000034039,
ENSMNEG00000034040,ASB12
ENSMNEG00000034041,EDEM1
ENSMNEG00000034042,GOLGA7
ENSMNEG00000034043,ANKRD49
ENSMNEG00000034044,
ENSMNEG00000034045,SDC2
ENSMNEG00000034046,POLR2E
ENSMNEG00000034047,SLC38A1
ENSMNEG00000034048,
ENSMNEG00000034049,MANBAL
ENSMNEG00000034050,
ENSMNEG00000034051,CNIH2
ENSMNEG00000034052,
ENSMNEG00000034053,PRR5
ENSMNEG00000034054,SLC18B1
ENSMNEG00000034055,CREB5
ENSMNEG00000034056,ADCYAP1
ENSMNEG00000034057,GAREM2
ENSMNEG00000034058,DAZAP2
ENSMNEG00000034059,
ENSMNEG00000034060,UBE2D2
ENSMNEG00000034061,STXBP4
ENSMNEG00000034062,MAP3K7CL
ENSMNEG00000034063,GATAD1
ENSMNEG00000034064,
ENSMNEG00000034065,WWC2
ENSMNEG00000034066,MKRN2OS
ENSMNEG00000034067,STX18
ENSMNEG00000034068,BCL6
ENSMNEG00000034069,OSBPL11
ENSMNEG00000034070,CPXM1
ENSMNEG00000034071,
ENSMNEG00000034072,CLEC4A
ENSMNEG00000034073,
ENSMNEG00000034074,PARP1
ENSMNEG00000034075,RAX2
ENSMNEG00000034076,TMEM252
ENSMNEG00000034077,PKN2
ENSMNEG00000034078,CRYBB1
ENSMNEG00000034079,MAFK
ENSMNEG00000034080,UHRF2
ENSMNEG00000034081,MLF2
ENSMNEG00000034082,SLC39A10
ENSMNEG00000034083,
ENSMNEG00000034084,ZSCAN18
ENSMNEG00000034085,DOCK11
ENSMNEG00000034086,SOX18
ENSMNEG00000034087,DEFB124
ENSMNEG00000034088,
ENSMNEG00000034089,ENPP3
ENSMNEG00000034090,DNAJC11
ENSMNEG00000034091,
ENSMNEG00000034092,
ENSMNEG00000034093,PPM1J
ENSMNEG00000034094,
ENSMNEG00000034094,
ENSMNEG00000034095,
ENSMNEG00000034095,
ENSMNEG00000034096,SLC30A2
ENSMNEG00000034097,
ENSMNEG00000034098,
ENSMNEG00000034099,GMCL1
ENSMNEG00000034100,RNF167
ENSMNEG00000034101,OR51B4
ENSMNEG00000034102,ERC2
ENSMNEG00000034103,KRTDAP
ENSMNEG00000034104,
ENSMNEG00000034105,HIGD1B
ENSMNEG00000034106,USP21
ENSMNEG00000034107,ZNF341
ENSMNEG00000034108,HSPA2
ENSMNEG00000034109,
ENSMNEG00000034110,GALNT2
ENSMNEG00000034111,TGOLN2
ENSMNEG00000034112,
ENSMNEG00000034113,
ENSMNEG00000034114,
ENSMNEG00000034115,RPL21
ENSMNEG00000034116,DLGAP2
ENSMNEG00000034117,SYPL2
ENSMNEG00000034118,TTC29
ENSMNEG00000034119,ACSM1
ENSMNEG00000034120,CYP4F12
ENSMNEG00000034121,PPARGC1B
ENSMNEG00000034122,PC
ENSMNEG00000034123,
ENSMNEG00000034124,ATP5F1B
ENSMNEG00000034125,SUFU
ENSMNEG00000034126,NOTCH3
ENSMNEG00000034127,SMO
ENSMNEG00000034128,EMC10
ENSMNEG00000034129,MEAF6
ENSMNEG00000034130,CHST8
ENSMNEG00000034131,
ENSMNEG00000034132,SLC25A6
ENSMNEG00000034133,PSKH1
ENSMNEG00000034134,
ENSMNEG00000034135,CADM3
ENSMNEG00000034136,C19orf12
ENSMNEG00000034137,ZNF703
ENSMNEG00000034138,SERINC2
ENSMNEG00000034139,PSMA5
ENSMNEG00000034140,
ENSMNEG00000034141,
ENSMNEG00000034142,AADACL2
ENSMNEG00000034143,TMEM130
ENSMNEG00000034144,NIPAL4
ENSMNEG00000034145,
ENSMNEG00000034146,
ENSMNEG00000034146,
ENSMNEG00000034147,ABCB11
ENSMNEG00000034148,FGF9
ENSMNEG00000034149,USP38
ENSMNEG00000034150,KMT2D
ENSMNEG00000034151,GLRB
ENSMNEG00000034152,
ENSMNEG00000034153,ETFDH
ENSMNEG00000034154,FAM98A
ENSMNEG00000034155,SMPDL3A
ENSMNEG00000034156,CCL3
ENSMNEG00000034157,ZNF330
ENSMNEG00000034158,SPON2
ENSMNEG00000034159,MRPL13
ENSMNEG00000034160,
ENSMNEG00000034161,ORAI3
ENSMNEG00000034162,SLCO3A1
ENSMNEG00000034163,TIMP1
ENSMNEG00000034164,DNAAF2
ENSMNEG00000034165,WDR62
ENSMNEG00000034166,
ENSMNEG00000034167,
ENSMNEG00000034168,
ENSMNEG00000034169,NSD3
ENSMNEG00000034170,NATD1
ENSMNEG00000034171,MYOM2
ENSMNEG00000034172,PPP6R1
ENSMNEG00000034173,FAM219A
ENSMNEG00000034174,MYO18A
ENSMNEG00000034175,
ENSMNEG00000034176,UGT2A1
ENSMNEG00000034177,APH1A
ENSMNEG00000034178,SPATA18
ENSMNEG00000034179,NUMB
ENSMNEG00000034180,CT83
ENSMNEG00000034181,CARD10
ENSMNEG00000034182,TEKT2
ENSMNEG00000034183,SHPRH
ENSMNEG00000034184,TBC1D32
ENSMNEG00000034185,DUXA
ENSMNEG00000034186,
ENSMNEG00000034187,
ENSMNEG00000034188,
ENSMNEG00000034189,COA5
ENSMNEG00000034190,TMEM176A
ENSMNEG00000034191,ZNF668
ENSMNEG00000034192,C15orf61
ENSMNEG00000034193,SMURF2
ENSMNEG00000034194,
ENSMNEG00000034195,RNF10
ENSMNEG00000034196,ZNF746
ENSMNEG00000034197,CILP2
ENSMNEG00000034198,SORT1
ENSMNEG00000034199,TMEM273
ENSMNEG00000034200,HDX
ENSMNEG00000034201,
ENSMNEG00000034202,AADACL3
ENSMNEG00000034203,USPL1
ENSMNEG00000034204,LY6L
ENSMNEG00000034205,FERMT2
ENSMNEG00000034206,PUS7L
ENSMNEG00000034207,RNPEP
ENSMNEG00000034208,FAM83D
ENSMNEG00000034209,PPP2R1A
ENSMNEG00000034210,ZNF687
ENSMNEG00000034211,RHOD
ENSMNEG00000034212,THAP7
ENSMNEG00000034213,XBP1
ENSMNEG00000034214,RNF8
ENSMNEG00000034215,CDC42BPA
ENSMNEG00000034216,SNAI2
ENSMNEG00000034217,XRN1
ENSMNEG00000034218,
ENSMNEG00000034219,COQ9
ENSMNEG00000034220,SIRT7
ENSMNEG00000034221,COL14A1
ENSMNEG00000034222,KLHL32
ENSMNEG00000034223,DPH6
ENSMNEG00000034224,
ENSMNEG00000034225,CCDC86
ENSMNEG00000034226,
ENSMNEG00000034226,
ENSMNEG00000034227,PPP2R5D
ENSMNEG00000034228,
ENSMNEG00000034229,CARS1
ENSMNEG00000034230,DPPA5
ENSMNEG00000034231,TAF2
ENSMNEG00000034232,MAU2
ENSMNEG00000034233,E4F1
ENSMNEG00000034234,
ENSMNEG00000034235,
ENSMNEG00000034236,CFAP58
ENSMNEG00000034237,IMPG1
ENSMNEG00000034238,CCDC185
ENSMNEG00000034239,BUD31
ENSMNEG00000034240,
ENSMNEG00000034241,
ENSMNEG00000034242,USP33
ENSMNEG00000034243,FAM135A
ENSMNEG00000034244,AK7
ENSMNEG00000034245,COL2A1
ENSMNEG00000034246,DGKK
ENSMNEG00000034247,TM2D1
ENSMNEG00000034248,XPA
ENSMNEG00000034249,CER1
ENSMNEG00000034250,DNAJB9
ENSMNEG00000034251,ACOT9
ENSMNEG00000034252,RXRB
ENSMNEG00000034253,ITPR1
ENSMNEG00000034254,BTC
ENSMNEG00000034255,GUCD1
ENSMNEG00000034256,RAB26
ENSMNEG00000034257,RGMA
ENSMNEG00000034258,FAM3A
ENSMNEG00000034259,CKM
ENSMNEG00000034260,GDAP1L1
ENSMNEG00000034261,NAA10
ENSMNEG00000034262,SMARCD2
ENSMNEG00000034263,WAS
ENSMNEG00000034264,MTHFD1
ENSMNEG00000034265,TAF1C
ENSMNEG00000034266,
ENSMNEG00000034267,SLC25A21
ENSMNEG00000034268,
ENSMNEG00000034268,
ENSMNEG00000034269,RRP1B
ENSMNEG00000034270,VWA5B2
ENSMNEG00000034271,PNLDC1
ENSMNEG00000034272,PDCD1
ENSMNEG00000034273,TRA2B
ENSMNEG00000034274,PLAAT5
ENSMNEG00000034275,ASPSCR1
ENSMNEG00000034276,BLOC1S2
ENSMNEG00000034277,NMNAT3
ENSMNEG00000034278,C16orf89
ENSMNEG00000034279,ZNF574
ENSMNEG00000034280,CST6
ENSMNEG00000034281,
ENSMNEG00000034282,ETV2
ENSMNEG00000034283,FBXO28
ENSMNEG00000034284,LBP
ENSMNEG00000034285,
ENSMNEG00000034286,SCYGR1
ENSMNEG00000034287,
ENSMNEG00000034288,TPR
ENSMNEG00000034289,LEMD1
ENSMNEG00000034290,SUSD3
ENSMNEG00000034291,
ENSMNEG00000034292,SERPINH1
ENSMNEG00000034293,ATP10D
ENSMNEG00000034294,ZNF547
ENSMNEG00000034295,
ENSMNEG00000034296,CCDC149
ENSMNEG00000034297,KIFAP3
ENSMNEG00000034298,
ENSMNEG00000034299,SFT2D1
ENSMNEG00000034300,
ENSMNEG00000034301,CERT1
ENSMNEG00000034302,CATSPERG
ENSMNEG00000034303,
ENSMNEG00000034304,CCDC198
ENSMNEG00000034305,STARD13
ENSMNEG00000034306,ADAM15
ENSMNEG00000034307,
ENSMNEG00000034308,SELENOH
ENSMNEG00000034309,AP1S1
ENSMNEG00000034310,ELAC1
ENSMNEG00000034311,HOMER2
ENSMNEG00000034312,C2orf42
ENSMNEG00000034313,
ENSMNEG00000034314,BRCA1
ENSMNEG00000034315,
ENSMNEG00000034316,HM13
ENSMNEG00000034317,CPT2
ENSMNEG00000034318,
ENSMNEG00000034319,TNFRSF10A
ENSMNEG00000034320,TRIM77
ENSMNEG00000034321,CSNK1A1L
ENSMNEG00000034322,TRPM7
ENSMNEG00000034323,TMEM41B
ENSMNEG00000034324,SLC22A2
ENSMNEG00000034325,
ENSMNEG00000034326,ATP1A1
ENSMNEG00000034327,GSR
ENSMNEG00000034328,
ENSMNEG00000034328,
ENSMNEG00000034329,SLC25A4
ENSMNEG00000034330,FBXL4
ENSMNEG00000034331,MYCN
ENSMNEG00000034332,
ENSMNEG00000034332,
ENSMNEG00000034332,
ENSMNEG00000034332,
ENSMNEG00000034333,SPINK2
ENSMNEG00000034334,NAA60
ENSMNEG00000034335,
ENSMNEG00000034336,ADAMTS13
ENSMNEG00000034337,PDCD2
ENSMNEG00000034338,ULK1
ENSMNEG00000034339,
ENSMNEG00000034340,NDUFB4
ENSMNEG00000034341,VCL
ENSMNEG00000034342,
ENSMNEG00000034343,SENP6
ENSMNEG00000034344,C17orf100
ENSMNEG00000034345,
ENSMNEG00000034346,
ENSMNEG00000034347,
ENSMNEG00000034348,FURIN
ENSMNEG00000034349,DGKE
ENSMNEG00000034350,DPP6
ENSMNEG00000034351,RASSF5
ENSMNEG00000034352,RASAL2
ENSMNEG00000034353,ZNF254
ENSMNEG00000034354,
ENSMNEG00000034355,EPB42
ENSMNEG00000034356,SEC61G
ENSMNEG00000034357,CLEC1A
ENSMNEG00000034358,GRM5
ENSMNEG00000034359,VWA3B
ENSMNEG00000034360,ELMO2
ENSMNEG00000034361,SDK1
ENSMNEG00000034362,CCN2
ENSMNEG00000034363,
ENSMNEG00000034364,IDO2
ENSMNEG00000034365,SCYGR2
ENSMNEG00000034366,
ENSMNEG00000034367,
ENSMNEG00000034368,
ENSMNEG00000034369,NOL7
ENSMNEG00000034370,EXOC7
ENSMNEG00000034371,NPY1R
ENSMNEG00000034372,DRD3
ENSMNEG00000034373,LIPN
ENSMNEG00000034374,ACSL3
ENSMNEG00000034375,FAM13A
ENSMNEG00000034376,PATE1
ENSMNEG00000034377,ANKRD26
ENSMNEG00000034378,CLINT1
ENSMNEG00000034379,CCSER2
ENSMNEG00000034380,CNDP2
ENSMNEG00000034381,MLYCD
ENSMNEG00000034382,ERN2
ENSMNEG00000034383,CHMP1A
ENSMNEG00000034384,PSMB1
ENSMNEG00000034385,LOXHD1
ENSMNEG00000034386,IQCH
ENSMNEG00000034387,LALBA
ENSMNEG00000034388,RBFOX2
ENSMNEG00000034389,
ENSMNEG00000034389,
ENSMNEG00000034389,
ENSMNEG00000034390,COQ4
ENSMNEG00000034391,CACNG8
ENSMNEG00000034392,
ENSMNEG00000034393,ZFYVE21
ENSMNEG00000034394,
ENSMNEG00000034395,
ENSMNEG00000034395,
ENSMNEG00000034396,RIOK1
ENSMNEG00000034397,
ENSMNEG00000034398,LMTK3
ENSMNEG00000034399,PGGT1B
ENSMNEG00000034400,
ENSMNEG00000034401,OR51F2
ENSMNEG00000034402,
ENSMNEG00000034403,
ENSMNEG00000034404,
ENSMNEG00000034405,EGLN3
ENSMNEG00000034406,
ENSMNEG00000034407,
ENSMNEG00000034408,ORC1
ENSMNEG00000034409,PITRM1
ENSMNEG00000034410,
ENSMNEG00000034411,SYCP2
ENSMNEG00000034412,
ENSMNEG00000034413,SRPK2
ENSMNEG00000034414,
ENSMNEG00000034415,TSKS
ENSMNEG00000034416,
ENSMNEG00000034417,ANGPTL6
ENSMNEG00000034418,SPINK9
ENSMNEG00000034419,SULF2
ENSMNEG00000034420,UCHL3
ENSMNEG00000034421,UEVLD
ENSMNEG00000034422,P2RX1
ENSMNEG00000034423,SLFNL1
ENSMNEG00000034424,GFOD2
ENSMNEG00000034425,MCM2
ENSMNEG00000034426,
ENSMNEG00000034427,
ENSMNEG00000034428,CBFA2T2
ENSMNEG00000034429,LRRC39
ENSMNEG00000034430,SMCR8
ENSMNEG00000034431,LAMP2
ENSMNEG00000034432,SLC4A5
ENSMNEG00000034433,PCYOX1L
ENSMNEG00000034434,NINL
ENSMNEG00000034435,SYNJ2BP
ENSMNEG00000034436,
ENSMNEG00000034437,SF3B2
ENSMNEG00000034438,
ENSMNEG00000034439,TMPRSS11B
ENSMNEG00000034440,NAGA
ENSMNEG00000034441,
ENSMNEG00000034442,UCP1
ENSMNEG00000034443,
ENSMNEG00000034444,SENP7
ENSMNEG00000034445,AVPR1A
ENSMNEG00000034446,HSD17B4
ENSMNEG00000034447,MRPS22
ENSMNEG00000034448,MED9
ENSMNEG00000034449,XRCC1
ENSMNEG00000034450,NPAS2
ENSMNEG00000034451,
ENSMNEG00000034452,RASA2
ENSMNEG00000034453,FXN
ENSMNEG00000034454,IGFBP1
ENSMNEG00000034455,USP15
ENSMNEG00000034456,CCL23
ENSMNEG00000034457,TMEM150B
ENSMNEG00000034458,DIAPH1
ENSMNEG00000034459,CDPF1
ENSMNEG00000034460,
